,Date,Year,Month,Week,Day,Skill,Combi,Interval 15 Minutes,Skill Name,Handle Time,Avg Handle Time,Handled,Queue Offered,Outbound Handled,Outbound,In SLA,Outbound Handle Time,Outbound Time,Outbound ACW Time,Talk Time,Abandons,Short Abandons
1027,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,16:00-16:15,OB Photo,23.3,23.3,1.0,,1.0,2.0,,23.3,19.1,10.0,13.3,,
1028,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,15:45-16:00,Photo Email Inbound,596.3,596.3,1.0,1.0,,,1.0,,,,596.3,,
1029,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,15:45-16:00,Photo Voice,999.26,249.81,4.0,5.0,,,4.0,,,,965.27,1.0,
1030,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,16:00-16:15,Photo Chat,2082.62,520.66,4.0,4.0,,,4.0,,,,2029.62,,
1031,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,16:00-16:15,Photo Voice,1748.57,349.71,5.0,8.0,,,5.0,,,,1698.56,3.0,3.0
1032,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,16:15-16:30,OB Photo,25.68,12.84,2.0,,2.0,2.0,,25.68,25.98,,25.68,,
1033,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,15:00-15:15,Photo Voice,2301.74,328.82,7.0,7.0,,,7.0,,,,2231.71,,
1034,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,16:15-16:30,Photo Voice,2081.95,297.42,7.0,8.0,,,6.0,,,,2014.12,1.0,
1035,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,15:45-16:00,Photo Chat,1084.51,361.5,3.0,3.0,,,3.0,,,,1069.86,,
1036,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,16:15-16:30,Photo Chat,1855.49,371.1,5.0,5.0,,,5.0,,,,1809.16,,
1037,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,14:15-14:30,Photo Email Inbound,1256.8,628.4,2.0,2.0,,,2.0,,,,1256.8,,
1038,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,14:45-15:00,Photo Voice,1948.89,324.82,6.0,6.0,,,6.0,,,,1888.87,,
1039,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,22:15-22:30,Photo Email Inbound,385.91,385.91,1.0,1.0,,,,,,,385.91,,
1040,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,16:30-16:45,Photo Voice,806.29,201.57,4.0,6.0,,,4.0,,,,766.27,2.0,2.0
1041,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,13:30-13:45,Photo Email Inbound,1236.46,618.23,2.0,2.0,,,2.0,,,,1236.46,,
1042,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,13:30-13:45,Photo Voice,1326.94,331.73,4.0,4.0,,,4.0,,,,1287.15,,
1043,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,13:45-14:00,OB Photo,8.36,8.36,1.0,,1.0,1.0,,8.36,8.58,,8.36,,
1044,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,13:45-14:00,Photo Chat,2504.7,834.9,3.0,3.0,,,3.0,,,,2243.16,,
1045,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,13:45-14:00,Photo Voice,4687.15,781.19,6.0,6.0,,,6.0,,,,4629.89,,
1046,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,15:00-15:15,Photo Chat,2631.23,657.81,4.0,4.0,,,4.0,,,,2554.61,,
1047,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,14:00-14:15,Photo Chat,1304.79,652.39,2.0,2.0,,,2.0,,,,1194.7,,
1048,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,14:15-14:30,Photo Chat,794.5,794.5,1.0,1.0,,,1.0,,,,782.11,,
1049,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,14:15-14:30,Photo Voice,1280.08,256.02,5.0,5.0,,,5.0,,,,1246.07,,
1050,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,14:30-14:45,OB Photo,1.43,1.43,1.0,,1.0,1.0,,1.43,3.86,,1.43,,
1051,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,14:30-14:45,Photo Chat,2908.23,581.65,5.0,5.0,,,5.0,,,,2779.21,,
1052,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,14:30-14:45,Photo Voice,2385.3,238.53,10.0,10.0,,,10.0,,,,2292.03,,
1053,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,14:45-15:00,OB Photo,488.7,162.9,3.0,,3.0,3.0,,488.7,488.62,5.47,483.23,,
1054,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,14:45-15:00,Photo Email Inbound,861.65,861.65,1.0,1.0,,,1.0,,,,861.65,,
1055,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,14:00-14:15,Photo Voice,403.3,201.65,2.0,2.0,,,2.0,,,,391.84,,
1056,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,16:45-17:00,Photo Chat,1676.61,838.3,2.0,3.0,,,2.0,,,,1568.0,1.0,1.0
1057,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,18:45-19:00,OB Photo,2.37,2.37,1.0,,1.0,1.0,,2.37,2.6,,2.37,,
1058,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,17:00-17:15,Photo Chat,1061.36,353.79,3.0,5.0,,,3.0,,,,977.06,2.0,1.0
1059,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,19:00-19:15,Photo Chat,1490.71,745.35,2.0,2.0,,,1.0,,,,1381.32,,
1060,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,19:00-19:15,Photo Email Inbound,47.96,47.96,1.0,1.0,,,1.0,,,,47.96,,
1061,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,19:00-19:15,Photo Voice,397.11,198.56,2.0,3.0,,,2.0,,,,377.08,1.0,1.0
1062,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,19:15-19:30,Photo Chat,216.69,216.69,1.0,1.0,,,1.0,,,,206.48,,
1063,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,19:15-19:30,Photo Voice,823.7,411.85,2.0,3.0,,,2.0,,,,807.06,1.0,1.0
1064,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,19:30-19:45,Photo Chat,1019.41,509.71,2.0,2.0,,,2.0,,,,1005.67,,
1065,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,19:30-19:45,Photo Voice,550.07,275.03,2.0,3.0,,,2.0,,,,530.06,1.0,1.0
1066,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,19:45-20:00,OB Photo,78.54,39.27,2.0,,2.0,2.0,,78.54,78.89,,78.54,,
1067,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,19:45-20:00,Photo Chat,17748.83,17748.83,1.0,1.0,,,1.0,,,,4670.19,,
1068,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,19:45-20:00,Photo Voice,1730.89,346.18,5.0,6.0,,,5.0,,,,1680.87,1.0,1.0
1069,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,20:00-20:15,OB Photo,14.21,14.21,1.0,,1.0,1.0,,14.21,14.37,,14.21,,
1070,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,21:30-21:45,Photo Chat,410.9,410.9,1.0,1.0,,,1.0,,,,402.19,,
1071,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,21:45-22:00,Photo Chat,711.82,711.82,1.0,1.0,,,1.0,,,,711.11,,
1072,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,22:15-22:30,Photo Chat,,,,1.0,,,,,,,,1.0,
1073,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,13:30-13:45,Photo Chat,726.48,363.24,2.0,2.0,,,2.0,,,,601.1,,
1074,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,18:45-19:00,Photo Voice,414.19,207.09,2.0,2.0,,,2.0,,,,400.04,,
1075,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,18:45-19:00,Photo Email Inbound,475.77,475.77,1.0,1.0,,,1.0,,,,475.77,,
1076,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,18:45-19:00,Photo Chat,323.95,323.95,1.0,1.0,,,1.0,,,,322.26,,
1077,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,18:30-18:45,Photo Voice,727.56,242.52,3.0,3.0,,,3.0,,,,697.55,,
1078,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,17:00-17:15,Photo Email Inbound,120.23,120.23,1.0,1.0,,,1.0,,,,120.23,,
1079,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,17:00-17:15,Photo Voice,1632.56,408.14,4.0,4.0,,,4.0,,,,1595.62,,
1080,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,17:15-17:30,Photo Chat,1741.63,348.33,5.0,5.0,,,5.0,,,,1636.07,,
1081,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,17:15-17:30,Photo Voice,241.24,241.24,1.0,2.0,,,1.0,,,,231.24,1.0,1.0
1082,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,17:30-17:45,Photo Chat,1163.75,387.92,3.0,3.0,,,3.0,,,,1151.62,,
1083,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,17:30-17:45,Photo Email Inbound,1108.02,369.34,3.0,3.0,,,3.0,,,,1108.02,,
1084,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,17:30-17:45,Photo Voice,664.94,332.47,2.0,2.0,,,2.0,,,,644.93,,
1085,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,16:45-17:00,Photo Voice,746.27,248.76,3.0,3.0,,,3.0,,,,716.26,,
1086,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,17:45-18:00,Photo Chat,1922.81,640.94,3.0,3.0,,,3.0,,,,1894.09,,
1087,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,18:00-18:15,Photo Chat,1116.57,372.19,3.0,3.0,,,2.0,,,,1086.84,,
1088,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,18:00-18:15,Photo Voice,4662.93,582.87,8.0,9.0,,,8.0,,,,4591.3,1.0,1.0
1089,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,18:15-18:30,Photo Chat,3380.52,422.57,8.0,8.0,,,8.0,,,,3331.9,,
1090,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,18:15-18:30,Photo Voice,1217.07,202.85,6.0,7.0,,,4.0,,,,1157.0,1.0,1.0
1091,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,18:30-18:45,OB Photo,191.76,191.76,1.0,,1.0,1.0,,191.76,185.79,10.01,181.75,,
1092,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,18:30-18:45,Photo Chat,488.37,488.37,1.0,1.0,,,1.0,,,,487.4,,
1093,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,18:30-18:45,Photo Email Inbound,1206.1,603.05,2.0,2.0,,,2.0,,,,1206.1,,
1094,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,17:45-18:00,Photo Voice,5179.14,575.46,9.0,9.0,,,3.0,,,,5099.69,,
1095,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,13:15-13:30,Photo Voice,2235.92,558.98,4.0,4.0,,,4.0,,,,2195.91,,
1096,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,13:00-13:15,OB Photo,1.76,1.76,1.0,,1.0,1.0,,1.76,1.92,,1.76,,
1097,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,13:00-13:15,Photo Voice,1548.6,309.72,5.0,5.0,,,5.0,,,,1503.93,,
1098,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,08:00-08:15,Photo Voice,1212.82,303.21,4.0,4.0,,,4.0,,,,1179.95,,
1099,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,08:15-08:30,Photo Chat,2434.78,1217.39,2.0,2.0,,,2.0,,,,2381.54,,
1100,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,08:15-08:30,Photo Voice,91.43,91.43,1.0,1.0,,,1.0,,,,81.42,,
1101,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,08:30-08:45,OB Photo,9.02,9.02,1.0,,1.0,1.0,,9.02,9.26,,9.02,,
1102,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,08:30-08:45,Photo Chat,337.43,337.43,1.0,1.0,,,1.0,,,,330.47,,
1103,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,08:30-08:45,Photo Voice,845.69,281.9,3.0,3.0,,,3.0,,,,822.23,,
1104,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,08:45-09:00,Photo Chat,1798.1,599.37,3.0,3.0,,,3.0,,,,1544.63,,
1105,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,08:45-09:00,Photo Email Inbound,697.28,697.28,1.0,1.0,,,1.0,,,,697.28,,
1106,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,08:45-09:00,Photo Voice,1101.58,275.39,4.0,4.0,,,4.0,,,,1070.0,,
1107,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,09:00-09:15,Photo Chat,5327.9,887.98,6.0,6.0,,,6.0,,,,5102.21,,
1108,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,09:00-09:15,Photo Voice,1070.74,267.69,4.0,4.0,,,4.0,,,,1038.44,,
1109,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,09:15-09:30,Photo Chat,3094.75,773.69,4.0,4.0,,,4.0,,,,3068.3,,
1110,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,09:15-09:30,Photo Voice,473.56,118.39,4.0,4.0,,,4.0,,,,436.34,,
1111,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,09:30-09:45,OB Photo,116.51,58.26,2.0,,2.0,2.0,,116.51,109.43,,116.51,,
1112,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,09:30-09:45,Photo Chat,1579.63,526.54,3.0,3.0,,,3.0,,,,1557.53,,
1113,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,08:00-08:15,Photo Chat,1844.13,614.71,3.0,3.0,,,3.0,,,,1782.6,,
1114,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,09:30-09:45,Photo Voice,1450.7,290.14,5.0,5.0,,,5.0,,,,1415.08,,
1115,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,08:00-08:15,OB Photo,873.57,436.79,2.0,,2.0,2.0,,873.57,872.06,10.01,863.56,,
1116,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,07:45-08:00,Photo Chat,4858.68,809.78,6.0,6.0,,,6.0,,,,4799.64,,
1117,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,13:15-13:30,Photo Chat,1002.03,501.02,2.0,2.0,,,2.0,,,,991.35,,
1118,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,01:00-01:15,Photo Email Inbound,288.32,288.32,1.0,1.0,,,,,,,288.32,,
1119,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,03:30-03:45,Photo Email Inbound,1082.3,1082.3,1.0,1.0,,,1.0,,,,1082.3,,
1120,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,05:45-06:00,Photo Email Inbound,353.65,353.65,1.0,1.0,,,1.0,,,,353.65,,
1121,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,06:30-06:45,Photo Email Inbound,969.42,969.42,1.0,1.0,,,1.0,,,,969.42,,
1122,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,06:45-07:00,Photo Chat,616.08,308.04,2.0,2.0,,,,,,,593.88,,
1123,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,07:00-07:15,OB Photo,9.07,9.07,1.0,,1.0,1.0,,9.07,9.29,,9.07,,
1124,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,07:00-07:15,Photo Chat,1068.12,534.06,2.0,2.0,,,2.0,,,,942.82,,
1125,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,07:00-07:15,Photo Email Inbound,191.06,191.06,1.0,1.0,,,1.0,,,,191.06,,
1126,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,07:00-07:15,Photo Voice,162.96,81.48,2.0,2.0,,,2.0,,,,142.96,,
1127,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,07:15-07:30,Photo Chat,1051.2,525.6,2.0,2.0,,,2.0,,,,1033.58,,
1128,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,07:15-07:30,Photo Email Inbound,521.11,521.11,1.0,1.0,,,1.0,,,,521.11,,
1129,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,07:15-07:30,Photo Voice,480.66,480.66,1.0,1.0,,,1.0,,,,470.66,,
1130,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,07:30-07:45,Photo Chat,1208.47,1208.47,1.0,1.0,,,1.0,,,,1135.31,,
1131,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,07:30-07:45,Photo Voice,595.54,148.88,4.0,4.0,,,4.0,,,,564.36,,
1132,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,07:45-08:00,Photo Email Inbound,259.67,259.67,1.0,1.0,,,1.0,,,,259.67,,
1133,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,09:45-10:00,Photo Chat,3402.16,680.43,5.0,5.0,,,5.0,,,,3246.03,,
1134,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,08:00-08:15,Photo Email Inbound,154.96,154.96,1.0,1.0,,,1.0,,,,154.96,,
1135,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,09:45-10:00,Photo Voice,381.37,381.37,1.0,1.0,,,1.0,,,,381.32,,
1136,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,11:30-11:45,Photo Voice,1239.11,206.52,6.0,6.0,,,6.0,,,,1179.08,,
1137,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,11:45-12:00,Photo Chat,542.44,542.44,1.0,1.0,,,1.0,,,,520.91,,
1138,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,11:45-12:00,Photo Voice,2402.73,240.27,10.0,11.0,,,10.0,,,,2312.16,1.0,1.0
1139,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,12:00-12:15,OB Photo,14.4,7.2,2.0,,2.0,4.0,,14.4,21.53,,14.4,,
1140,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,12:00-12:15,Photo Chat,3252.53,542.09,6.0,6.0,,,6.0,,,,3178.88,,
1141,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,12:00-12:15,Photo Voice,1095.76,182.63,6.0,6.0,,,6.0,,,,1035.74,,
1142,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,12:15-12:30,Photo Chat,701.72,350.86,2.0,2.0,,,2.0,,,,641.41,,
1143,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,11:30-11:45,Photo Email Inbound,644.97,644.97,1.0,1.0,,,1.0,,,,644.97,,
1144,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,12:15-12:30,Photo Voice,2330.08,466.02,5.0,5.0,,,5.0,,,,2291.35,,
1145,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,12:30-12:45,Photo Voice,1591.97,265.33,6.0,6.0,,,6.0,,,,1537.97,,
1146,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,12:45-13:00,OB Photo,3.47,3.47,1.0,,1.0,1.0,,3.47,3.69,,3.47,,
1147,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,12:45-13:00,Photo Chat,1844.99,461.25,4.0,5.0,,,4.0,,,,1831.25,1.0,1.0
1148,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,12:45-13:00,Photo Email Inbound,880.95,440.47,2.0,2.0,,,2.0,,,,880.95,,
1149,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,12:45-13:00,Photo Voice,1464.59,292.92,5.0,6.0,,,5.0,,,,1414.58,1.0,1.0
1150,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,09:45-10:00,Photo Email Inbound,404.64,404.64,1.0,1.0,,,1.0,,,,404.64,,
1151,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,13:00-13:15,Photo Chat,1386.2,693.1,2.0,2.0,,,2.0,,,,1196.09,,
1152,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,12:30-12:45,Photo Chat,343.39,343.39,1.0,2.0,,,1.0,,,,342.44,1.0,1.0
1153,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,11:30-11:45,Photo Chat,3944.22,493.03,8.0,8.0,,,8.0,,,,3795.3,,
1154,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,12:00-12:15,Photo Email Inbound,785.75,785.75,1.0,1.0,,,1.0,,,,785.75,,
1155,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,10:00-10:15,Photo Chat,575.52,575.52,1.0,1.0,,,1.0,,,,574.29,,
1156,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,10:00-10:15,OB Photo,8.06,8.06,1.0,,1.0,1.0,,8.06,8.31,,8.06,,
1157,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,11:30-11:45,OB Photo,17.37,8.68,2.0,,2.0,2.0,,17.37,17.7,,17.37,,
1158,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,10:00-10:15,Photo Voice,2637.55,376.79,7.0,7.0,,,7.0,,,,2579.73,,
1159,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,10:15-10:30,OB Photo,276.6,138.3,2.0,,2.0,2.0,,276.6,280.84,,276.6,,
1160,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,10:15-10:30,Photo Chat,5579.73,557.97,10.0,10.0,,,10.0,,,,5393.63,,
1161,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,10:15-10:30,Photo Voice,1520.85,506.95,3.0,3.0,,,3.0,,,,1490.84,,
1162,2022-06-08,2022,Jun,44716,Wed,Email,44720Email,10:30-10:45,Photo Email Inbound,142.27,142.27,1.0,1.0,,,1.0,,,,142.27,,
1163,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,10:30-10:45,Photo Voice,1025.02,512.51,2.0,2.0,,,2.0,,,,1011.9,,
1164,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,10:30-10:45,Photo Chat,3317.19,829.3,4.0,4.0,,,4.0,,,,3297.94,,
1165,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,10:45-11:00,Photo Chat,1251.0,625.5,2.0,2.0,,,2.0,,,,1248.94,,
1166,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,10:45-11:00,Photo Voice,2161.16,360.19,6.0,6.0,,,6.0,,,,2111.75,,
1167,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,11:00-11:15,Photo Chat,1509.72,377.43,4.0,4.0,,,4.0,,,,1430.88,,
1168,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,11:00-11:15,Photo Voice,361.87,180.93,2.0,2.0,,,2.0,,,,341.86,,
1169,2022-06-08,2022,Jun,44716,Wed,Chat,44720Chat,11:15-11:30,Photo Chat,3166.82,527.8,6.0,8.0,,,6.0,,,,3131.46,2.0,2.0
1170,2022-06-08,2022,Jun,44716,Wed,Voice,44720Voice,11:15-11:30,Photo Voice,2143.66,306.24,7.0,7.0,,,7.0,,,,2079.78,,
1171,2022-06-08,2022,Jun,44716,Wed,OB,44720OB,10:45-11:00,OB Photo,13.09,13.09,1.0,,1.0,1.0,,13.09,13.31,,13.09,,
1172,2022-06-09,2022,Jun,44716,Thu,Chat,44721Chat,15:30-15:45,Photo Chat,1092.09,364.03,3.0,3.0,,,3.0,,,,954.72,,
1173,2022-06-09,2022,Jun,44716,Thu,Chat,44721Chat,15:00-15:15,Photo Chat,3653.24,608.87,6.0,6.0,,,6.0,,,,3493.68,,
1174,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,15:00-15:15,Photo Voice,1046.43,174.41,6.0,6.0,,,6.0,,,,986.42,,
1175,2022-06-09,2022,Jun,44716,Thu,OB,44721OB,15:15-15:30,OB Photo,86.11,86.11,1.0,,1.0,1.0,,86.11,81.17,7.08,79.03,,
1176,2022-06-09,2022,Jun,44716,Thu,Chat,44721Chat,15:15-15:30,Photo Chat,2649.08,662.27,4.0,4.0,,,4.0,,,,2616.08,,
1177,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,15:15-15:30,Photo Voice,5800.41,1450.1,4.0,4.0,,,4.0,,,,5762.38,,
1178,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,15:30-15:45,Photo Voice,3317.42,663.48,5.0,5.0,,,5.0,,,,3267.39,,
1179,2022-06-09,2022,Jun,44716,Thu,Chat,44721Chat,16:15-16:30,Photo Chat,1292.33,323.08,4.0,4.0,,,4.0,,,,1246.52,,
1180,2022-06-09,2022,Jun,44716,Thu,Chat,44721Chat,15:45-16:00,Photo Chat,694.35,694.35,1.0,1.0,,,1.0,,,,693.5,,
1181,2022-06-09,2022,Jun,44716,Thu,Email,44721Email,15:45-16:00,Photo Email Inbound,419.9,419.9,1.0,1.0,,,1.0,,,,419.9,,
1182,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,15:45-16:00,Photo Voice,267.47,267.47,1.0,2.0,,,1.0,,,,257.46,1.0,1.0
1183,2022-06-09,2022,Jun,44716,Thu,Chat,44721Chat,16:00-16:15,Photo Chat,705.53,352.77,2.0,2.0,,,2.0,,,,703.58,,
1184,2022-06-09,2022,Jun,44716,Thu,Email,44721Email,16:00-16:15,Photo Email Inbound,1266.67,633.34,2.0,2.0,,,2.0,,,,1266.67,,
1185,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,16:00-16:15,Photo Voice,677.68,225.89,3.0,3.0,,,3.0,,,,647.67,,
1186,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,14:45-15:00,Photo Voice,165.29,165.29,1.0,1.0,,,1.0,,,,155.29,,
1187,2022-06-09,2022,Jun,44716,Thu,OB,44721OB,15:45-16:00,OB Photo,15.77,15.77,1.0,,1.0,1.0,,15.77,48.94,,15.77,,
1188,2022-06-09,2022,Jun,44716,Thu,Email,44721Email,14:45-15:00,Photo Email Inbound,539.85,539.85,1.0,1.0,,,1.0,,,,539.85,,
1189,2022-06-09,2022,Jun,44716,Thu,Email,44721Email,13:15-13:30,Photo Email Inbound,1473.82,736.91,2.0,2.0,,,2.0,,,,1473.82,,
1190,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,14:30-14:45,Photo Voice,2859.94,953.31,3.0,4.0,,,3.0,,,,2837.6,1.0,1.0
1191,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,16:15-16:30,Photo Voice,3342.83,371.43,9.0,9.0,,,8.0,,,,3280.21,,
1192,2022-06-09,2022,Jun,44716,Thu,Voice,44721Voice,13:15-13:30,Photo Voice,3431.91,381.32,9.0,9.0,,,9.0,,0.14,,3365.13,,
1193,2022-06-09,2022,Jun,44716,Thu,OB,44721OB,13:30-13:45,OB Photo,,,,,,1.0,,,12.3,,,,
1194,2022-06-09,2022,Jun,44716,Thu,Chat,44721Chat,13:30-13:45,Photo Chat,3030.75,606.15,5.0,5.0,,,5.0,,,,2996.91,,
